,time,oxygen,pressure,temperature,salinity
909.9857126894988,30-07-2019 03:38:13,42.81,868.05,4.7,34.43
911.0201439848876,30-07-2019 03:38:14,42.76,869.0,4.7,34.42
912.0785411292286,30-07-2019 03:38:15,42.72,870.15,4.7,34.42
913.1657261146512,30-07-2019 03:38:16,42.71,871.08,4.69,34.42
914.2829377199836,30-07-2019 03:38:16,42.71,872.12,4.69,34.42
915.42444611628,30-07-2019 03:38:17,42.74,873.07,4.69,34.42
916.5755538604965,30-07-2019 03:38:20,42.68,873.05,4.69,34.41
917.7170622469386,30-07-2019 03:38:21,42.67,874.06,4.68,34.42
918.8342738336471,30-07-2019 03:38:22,42.63,875.15,4.68,34.42
919.9214587942059,30-07-2019 03:38:23,42.64,876.18,4.68,34.41
920.9798559120865,30-07-2019 03:38:24,42.65,877.13,4.68,34.41
922.0142871870441,30-07-2019 03:38:25,42.65,878.06,4.67,34.42
923.0308133110995,30-07-2019 03:38:26,42.62,879.04,4.68,34.42
924.0352892944417,30-07-2019 03:38:27,42.59,880.11,4.68,34.42
925.03261440931,30-07-2019 03:38:28,42.58,881.14,4.67,34.43
926.0264651651003,30-07-2019 03:38:29,42.58,882.08,4.68,34.42
927.0193275655733,30-07-2019 03:38:32,42.53,883.04,4.66,34.42
928.0126862744374,30-07-2019 03:38:33,42.46,884.16,4.66,34.42
929.0072711919435,30-07-2019 03:38:34,42.48,885.11,4.65,34.41
930.0032994461322,30-07-2019 03:38:35,42.44,886.11,4.65,34.42
931.0006799915046,30-07-2019 03:38:35,42.44,887.14,4.65,34.41
931.9991684992394,30-07-2019 03:38:36,42.42,888.07,4.63,34.42
932.9984730633379,30-07-2019 03:38:39,42.36,889.03,4.61,34.41
933.9983181052537,30-07-2019 03:38:40,42.29,890.09,4.59,34.42
934.9984764998076,30-07-2019 03:38:40,42.26,891.12,4.58,34.42
935.9987799282984,30-07-2019 03:38:41,42.27,892.09,4.57,34.42
936.9991160162829,30-07-2019 03:38:42,42.25,893.02,4.57,34.44
937.9994188009157,30-07-2019 03:38:44,42.18,894.04,4.56,34.43
938.9996570443417,30-07-2019 03:38:46,42.11,895.05,4.56,34.43
939.9998231617061,30-07-2019 03:38:48,42.02,896.0,4.56,34.43
940.9999241816373,30-07-2019 03:38:49,41.95,897.02,4.56,34.42
941.9999752059107,30-07-2019 03:38:50,41.9,898.07,4.56,34.43
942.9999952233812,30-07-2019 03:38:51,41.87,899.02,4.56,34.43
944.000004776618,30-07-2019 03:38:51,41.86,900.07,4.56,34.43
945.0000247940878,30-07-2019 03:38:52,41.85,901.04,4.56,34.43
946.0000758183597,30-07-2019 03:38:53,41.84,902.02,4.56,34.43
947.0001768382883,30-07-2019 03:38:55,41.8,903.01,4.54,34.43
948.0003429556492,30-07-2019 03:38:58,41.71,904.04,4.53,34.42
949.0005811990709,30-07-2019 03:38:59,41.63,905.16,4.52,34.43
950.0008839836992,30-07-2019 03:39:00,41.61,906.18,4.51,34.42
951.00122007168,30-07-2019 03:39:01,41.59,907.08,4.51,34.42
952.0015235001695,30-07-2019 03:39:01,41.59,908.06,4.5,34.43
953.0016818947263,30-07-2019 03:39:02,41.58,909.01,4.49,34.42
954.001526936652,30-07-2019 03:39:05,41.52,910.07,4.47,34.42
955.0008315007707,30-07-2019 03:39:06,41.45,911.08,4.46,34.43
955.9993200085394,30-07-2019 03:39:07,41.42,912.1,4.46,34.43
956.9967005539622,30-07-2019 03:39:08,41.41,913.07,4.46,34.43
957.9927288082189,30-07-2019 03:39:08,41.4,914.05,4.47,34.43
958.9873137258065,30-07-2019 03:39:09,41.41,915.09,4.46,34.43
959.9806724347557,30-07-2019 03:39:10,41.4,916.08,4.46,34.44
960.9735348352974,30-07-2019 03:39:13,41.36,917.04,4.45,34.43
961.9673855911079,30-07-2019 03:39:15,41.33,918.1,4.45,34.43
962.9647107059014,30-07-2019 03:39:16,41.3,919.16,4.45,34.43
963.9691866890128,30-07-2019 03:39:17,41.46,920.07,4.44,34.43
964.9857128126097,30-07-2019 03:39:18,41.3,921.09,4.43,34.44
966.0201440868102,30-07-2019 03:39:19,41.27,922.01,4.42,34.44
967.0785412035826,30-07-2019 03:39:20,41.23,923.02,4.41,34.43
968.1657261626792,30-07-2019 03:39:21,41.21,924.06,4.41,34.43
969.2829377476603,30-07-2019 03:39:22,41.21,925.08,4.4,34.43
970.4244461323455,30-07-2019 03:39:23,41.21,926.05,4.39,34.44
971.5755538752203,30-07-2019 03:39:25,41.19,926.02,4.39,34.42
972.7170622713022,30-07-2019 03:39:26,41.14,927.07,4.38,34.43
973.8342738785652,30-07-2019 03:39:27,41.1,928.11,4.37,34.42
974.9214588693765,30-07-2019 03:39:27,41.1,929.12,4.35,34.42
975.9798560240718,30-07-2019 03:39:28,41.1,930.07,4.34,34.42
977.014287336246,30-07-2019 03:39:29,41.12,931.01,4.34,34.42
978.0308134874333,30-07-2019 03:39:32,41.03,932.13,4.32,34.43
979.035289471779,30-07-2019 03:39:33,41.01,933.03,4.32,34.43
980.0326145391833,30-07-2019 03:39:34,41.01,934.07,4.31,34.43
981.0264651707997,30-07-2019 03:39:35,41.01,935.13,4.3,34.43
982.0193273386186,30-07-2019 03:39:35,41.0,936.02,4.3,34.43
983.012685676449,30-07-2019 03:39:37,41.0,937.09,4.3,34.44
984.0072700660609,30-07-2019 03:39:39,41.0,938.01,4.29,34.43
985.0032976430941,30-07-2019 03:39:41,40.95,939.06,4.29,34.43
986.0006774159357,30-07-2019 03:39:41,40.93,940.06,4.29,34.43
986.9991651810074,30-07-2019 03:39:42,40.92,941.06,4.29,34.43
987.998469256282,30-07-2019 03:39:43,40.93,942.06,4.29,34.43
988.9983144102288,30-07-2019 03:39:44,40.93,943.05,4.27,34.43
989.9984739998861,30-07-2019 03:39:46,40.9,944.04,4.26,34.43
990.9987803103566,30-07-2019 03:39:47,40.88,945.08,4.25,34.43
991.9991216348683,30-07-2019 03:39:50,40.89,946.07,4.25,34.42
992.9994326181256,30-07-2019 03:39:51,40.87,947.02,4.24,34.43
993.9996823560889,30-07-2019 03:39:52,40.85,948.07,4.23,34.43
994.9998630014422,30-07-2019 03:39:52,40.84,949.12,4.22,34.43
995.9999802859519,30-07-2019 03:39:53,40.84,950.11,4.22,34.43
997.0000464449878,30-07-2019 03:39:54,40.84,951.1,4.21,34.43
998.000075459616,30-07-2019 03:39:55,40.84,952.02,4.21,34.44
999.0000802362372,30-07-2019 03:39:56,40.86,953.09,4.21,34.44
1000.0000712390846,30-07-2019 03:39:58,40.87,954.06,4.21,34.43
1001.0000561043264,30-07-2019 03:40:02,40.85,955.14,4.19,34.42
1002.0000398397499,30-07-2019 03:40:03,40.83,956.09,4.18,34.42
1003.0000253117594,30-07-2019 03:40:03,40.83,957.1,4.17,34.43
1004.0000138172154,30-07-2019 03:40:04,40.84,958.08,4.17,34.42
1005.0000056185767,30-07-2019 03:40:04,40.85,959.12,4.16,34.43
1006.0000003820257,30-07-2019 03:40:05,40.84,960.03,4.15,34.43
1006.9999975000106,30-07-2019 03:40:07,40.83,961.09,4.14,34.43
1007.9999963048592,30-07-2019 03:40:09,40.79,962.11,4.13,34.43
1008.99999619277,30-07-2019 03:40:09,40.77,963.08,4.13,34.42
1009.9999966815324,30-07-2019 03:40:10,40.77,964.04,4.12,34.43
1010.9999974241443,30-07-2019 03:40:12,40.78,965.0,4.12,34.43
1011.9999981966572,30-07-2019 03:40:14,40.78,966.08,4.11,34.43
1012.9999988738606,30-07-2019 03:40:16,40.78,967.03,4.1,34.43
1013.9999994019112,30-07-2019 03:40:17,40.75,968.06,4.1,34.43
1014.9999997732607,30-07-2019 03:40:18,40.74,969.12,4.09,34.43
1016.0000000064416,30-07-2019 03:40:19,40.72,970.09,4.09,34.43
1017.0000001313925,30-07-2019 03:40:19,40.74,971.07,4.08,34.43
1018.0000001798896,30-07-2019 03:40:20,40.75,972.11,4.07,34.43
1019.0000001801172,30-07-2019 03:40:23,40.75,973.02,4.07,34.42
1020.0000001542542,30-07-2019 03:40:24,40.72,974.09,4.06,34.42
1021.0000001180376,30-07-2019 03:40:25,40.7,975.14,4.05,34.43
1022.0000000814568,30-07-2019 03:40:26,40.71,976.12,4.05,34.43
1023.0000000499571,30-07-2019 03:40:27,40.72,977.05,4.04,34.43
1024.0000000257446,30-07-2019 03:40:30,40.71,978.02,4.02,34.42
1025.0000000089594,30-07-2019 03:40:31,40.69,979.1,4.01,34.43
1025.9999999986053,30-07-2019 03:40:32,40.68,980.05,4.0,34.43
1026.9999999932168,30-07-2019 03:40:33,40.69,981.01,4.0,34.43
1027.9999999912864,30-07-2019 03:40:33,40.7,982.03,3.99,34.44
1028.9999999915012,30-07-2019 03:40:35,40.71,983.06,3.99,34.43
1029.999999992843,30-07-2019 03:40:36,40.7,984.02,3.98,34.43
1030.9999999945996,30-07-2019 03:40:37,40.68,985.05,3.97,34.44
1031.999999996327,30-07-2019 03:40:38,40.67,986.01,3.97,34.44
1032.9999999977892,30-07-2019 03:40:41,40.69,987.04,3.97,34.43
1033.9999999988972,30-07-2019 03:40:43,40.64,988.16,3.96,34.43
1034.9999999996544,30-07-2019 03:40:43,40.64,989.15,3.96,34.43
1036.0000000001125,30-07-2019 03:40:44,40.63,990.1,3.95,34.43
1037.0000000003436,30-07-2019 03:40:45,40.64,991.04,3.95,34.44
1038.0000000004184,30-07-2019 03:40:46,40.64,992.07,3.95,34.44
1039.0000000003984,30-07-2019 03:40:48,40.62,993.02,3.94,34.44
1040.00000000033,30-07-2019 03:40:49,40.61,994.03,3.94,34.45
1041.000000000245,30-07-2019 03:40:51,40.59,995.1,3.95,34.45
1042.000000000164,30-07-2019 03:40:51,40.58,996.0,3.96,34.44
1043.0000000000962,30-07-2019 03:40:52,40.57,997.1,3.94,34.44
1044.0000000000457,30-07-2019 03:40:55,40.53,998.1,3.92,34.43
1045.0000000000116,30-07-2019 03:40:56,40.49,999.05,3.91,34.44
1045.9999999999914,30-07-2019 03:40:57,40.46,1000.18,3.9,34.44
1046.9999999999814,30-07-2019 03:40:58,40.45,1001.17,3.89,34.44
1047.9999999999784,30-07-2019 03:40:59,40.45,1002.03,3.88,34.44
1048.9999999999795,30-07-2019 03:41:01,40.4,1003.03,3.87,34.44
1049.999999999983,30-07-2019 03:41:02,40.38,1004.05,3.86,34.44
1050.999999999987,30-07-2019 03:41:03,40.36,1005.08,3.86,34.44
1051.999999999991,30-07-2019 03:41:04,40.36,1006.14,3.85,34.44
1052.999999999994,30-07-2019 03:41:06,40.38,1007.01,3.85,34.43
1053.9999999999966,30-07-2019 03:41:08,40.36,1008.07,3.84,34.44
1054.9999999999982,30-07-2019 03:41:08,40.35,1009.06,3.84,34.44
1055.9999999999989,30-07-2019 03:41:09,40.36,1010.13,3.84,34.44
1056.999999999999,30-07-2019 03:41:10,40.38,1011.12,3.84,34.45
1057.999999999999,30-07-2019 03:41:12,40.38,1012.02,3.84,34.44
1058.9999999999989,30-07-2019 03:41:13,40.36,1013.1,3.83,34.45
1059.9999999999984,30-07-2019 03:41:15,40.35,1014.04,3.83,34.45
1060.9999999999982,30-07-2019 03:41:16,40.32,1015.07,3.83,34.45
1061.999999999998,30-07-2019 03:41:17,40.3,1016.15,3.83,34.45
1062.9999999999977,30-07-2019 03:41:18,40.3,1017.09,3.83,34.45
1063.999999999998,30-07-2019 03:41:19,40.3,1018.04,3.83,34.45
1064.9999999999982,30-07-2019 03:41:21,40.27,1019.02,3.83,34.45
1065.9999999999984,30-07-2019 03:41:22,40.24,1020.08,3.83,34.45
1066.9999999999984,30-07-2019 03:41:23,40.22,1021.04,3.82,34.45
1067.9999999999984,30-07-2019 03:41:25,40.2,1022.1,3.82,34.45
1068.9999999999984,30-07-2019 03:41:26,40.17,1023.02,3.82,34.45
1069.9999999999984,30-07-2019 03:41:27,40.16,1024.06,3.82,34.45
1070.9999999999982,30-07-2019 03:41:29,40.15,1025.03,3.82,34.45
1071.999999999998,30-07-2019 03:41:30,40.12,1026.08,3.82,34.45
1072.999999999998,30-07-2019 03:41:31,40.11,1027.0,3.81,34.45
1073.999999999998,30-07-2019 03:41:33,40.08,1028.12,3.81,34.45
1074.9999999999982,30-07-2019 03:41:33,40.06,1029.01,3.8,34.45
1075.9999999999984,30-07-2019 03:41:34,40.05,1030.17,3.8,34.46
1076.9999999999986,30-07-2019 03:41:35,40.04,1031.07,3.79,34.46
1077.9999999999986,30-07-2019 03:41:36,40.03,1032.01,3.8,34.46
1078.9999999999986,30-07-2019 03:41:38,40.03,1033.06,3.8,34.47
1079.9999999999989,30-07-2019 03:41:40,40.0,1034.06,3.8,34.46
1080.999999999999,30-07-2019 03:41:41,39.96,1035.06,3.81,34.46
1081.9999999999993,30-07-2019 03:41:42,39.94,1036.01,3.81,34.46
1082.9999999999993,30-07-2019 03:41:44,39.9,1037.06,3.81,34.47
1083.9999999999993,30-07-2019 03:41:45,39.87,1038.06,3.81,34.46
1084.9999999999995,30-07-2019 03:41:46,39.86,1039.02,3.81,34.47
1085.9999999999998,30-07-2019 03:41:47,39.83,1040.02,3.81,34.46
1087.0,30-07-2019 03:41:49,39.8,1041.11,3.81,34.46
1088.0000000000002,30-07-2019 03:41:49,39.78,1042.04,3.81,34.46
1089.0000000000005,30-07-2019 03:41:51,39.77,1043.02,3.81,34.47
1090.0000000000005,30-07-2019 03:41:52,39.73,1044.06,3.81,34.47
1091.0000000000005,30-07-2019 03:41:53,39.71,1045.14,3.81,34.47
1092.0000000000005,30-07-2019 03:41:54,39.7,1046.19,3.81,34.46
1093.0000000000005,30-07-2019 03:41:55,39.7,1047.14,3.81,34.46
1094.0000000000005,30-07-2019 03:41:58,39.65,1048.0,3.81,34.46
1095.0000000000005,30-07-2019 03:41:59,39.62,1049.03,3.81,34.47
1096.0000000000002,30-07-2019 03:42:00,39.61,1050.15,3.81,34.46
1097.0,30-07-2019 03:42:01,39.61,1051.03,3.81,34.46
1098.0,30-07-2019 03:42:02,39.62,1052.1,3.81,34.47
1099.0,30-07-2019 03:42:03,39.6,1053.07,3.8,34.47
1100.0,30-07-2019 03:42:04,39.56,1054.08,3.8,34.47
1101.0,30-07-2019 03:42:05,39.53,1055.01,3.79,34.47
1101.9999999999998,30-07-2019 03:42:06,39.5,1056.02,3.79,34.47
1102.9999999999995,30-07-2019 03:42:07,39.48,1057.02,3.79,34.47
1103.9999999999993,30-07-2019 03:42:08,39.47,1058.03,3.78,34.48
1104.999999999999,30-07-2019 03:42:10,39.46,1059.03,3.78,34.48
1105.9999999999986,30-07-2019 03:42:12,39.44,1060.08,3.78,34.48
1106.9999999999984,30-07-2019 03:42:13,39.4,1061.03,3.77,34.47
1107.9999999999982,30-07-2019 03:42:14,39.37,1062.07,3.77,34.48
1108.999999999998,30-07-2019 03:42:15,39.35,1063.04,3.77,34.48
1109.9999999999977,30-07-2019 03:42:16,39.33,1064.04,3.77,34.48
1110.9999999999975,30-07-2019 03:42:18,39.31,1065.11,3.76,34.48
1111.9999999999973,30-07-2019 03:42:19,39.27,1066.04,3.76,34.48
1112.999999999997,30-07-2019 03:42:20,39.26,1067.14,3.76,34.48
1113.9999999999968,30-07-2019 03:42:21,39.26,1068.11,3.76,34.48
1114.999999999997,30-07-2019 03:42:22,39.26,1069.07,3.76,34.47
1115.9999999999973,30-07-2019 03:42:23,39.24,1070.01,3.76,34.48
1116.9999999999975,30-07-2019 03:42:25,39.23,1071.04,3.76,34.48
1117.9999999999975,30-07-2019 03:42:27,39.2,1072.03,3.76,34.48
1118.9999999999975,30-07-2019 03:42:28,39.16,1073.06,3.76,34.48
1119.9999999999977,30-07-2019 03:42:29,39.14,1074.06,3.76,34.48
1120.999999999998,30-07-2019 03:42:30,39.13,1075.04,3.76,34.47
1121.9999999999982,30-07-2019 03:42:30,39.13,1076.01,3.76,34.48
1122.9999999999984,30-07-2019 03:42:31,39.14,1077.04,3.75,34.48
